Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
514,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7063944019471524%,80740352,131072
515,ModuleGPS,GPS speed,179,0,0,Passed,,0.7064648826970221%,80728064,-12288
516,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7064956410845591%,80642048,-86016
517,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7065738821583123%,80764928,122880
518,ModuleSystem,System uptime,1,30965,30965,Passed,,0.7066222556591617%,80625664,-139264
519,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7066972858934095%,80646144,20480
520,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.7067497203821715%,80592896,-53248
521,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.7067949092094405%,80617472,24576
522,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7068166442288137%,80736256,118784
523,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.7068633790520251%,80801792,65536
524,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.7069334521726423%,80744448,-57344
525,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.7069966238174019%,80687104,-57344
526,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.707041581452128%,80662528,-24576
527,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.7072502694946636%,80572416,-90112
528,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.707346964277622%,80629760,57344
529,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.7074266467359425%,80510976,-118784
530,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.7074981088300958%,80535552,24576
531,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.7075780738152404%,80519168,-16384
532,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.7076725804284645%,80588800,69632
533,ModuleMobile,Mobile data received today (SIM1),185,417190367,417190367,Passed,,0.7077343675740866%,80564224,-24576
534,ModuleMobile,Mobile data sent today (SIM1),187,47300571,47300571,Passed,,0.707789083293775%,80736256,172032
535,ModuleMobile,Mobile data received this week (SIM1),189,690318657,1380609345,Failed,,0.7078269612619259%,80592896,-143360
536,ModuleMobile,Mobile data sent this week (SIM1),191,28474538,113851562,Failed,,0.7078816189986292%,80470016,-122880
537,ModuleMobile,Mobile data received this month (SIM1),193,1350420984,1350420984,Passed,,0.7079261080853883%,80547840,77824
538,ModuleMobile,Mobile data sent this month (SIM1),195,107347023,107347023,Passed,,0.7079733503175589%,80592896,45056
539,ModuleMobile,Mobile data received last 24h (SIM1),197,427659159,427659159,Passed,,0.7080354217047891%,80605184,12288
540,ModuleMobile,Mobile data sent last 24h (SIM1),199,49973670,49973670,Passed,,0.7080746177091535%,80539648,-65536
541,ModuleMobile,Active SIM card,205,1,1,Passed,,0.7081050219245433%,80523264,-16384
542,ModuleMobile,Mobile data received last week (SIM1),292,1391298192,1391298192,Passed,,0.7081596204133511%,80576512,53248
543,ModuleMobile,Mobile data sent last week (SIM1),294,60549834,121072330,Failed,,0.7082211164826102%,80613376,36864
544,ModuleMobile,Mobile data received last month (SIM1),296,1394128174,1394128174,Passed,,0.7082683572797732%,80396288,-217088
545,ModuleMobile,Mobile data sent last month (SIM1),298,123245106,123245106,Passed,,0.7083145647881262%,80506880,110592
546,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.7083444512680392%,80551936,45056
547,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.7083824404647387%,80666624,114688
548,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.7084364055769621%,80728064,61440
549,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.7084739923155725%,80564224,-163840
550,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.7085128991644485%,80568320,4096
551,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.7085667483862412%,80531456,-36864
552,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.7086292741393385%,80556032,24576
553,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.7086830076512673%,80506880,-49152
554,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.7087205926977425%,80506880,0
555,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.7087509361652589%,80568320,61440
556,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.7088125989233474%,80576512,8192
557,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.70885179119905%,80666624,90112
558,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.7089058674679571%,80596992,-69632
559,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.7089596561134837%,80592896,-4096
560,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.708989653687131%,80510976,-81920
561,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.70902832807479%,80519168,8192
562,ModuleGPS,GPS speed,179,0,0,Passed,,0.7090895287210186%,80486400,-32768
563,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7091196978882275%,80424960,-61440
564,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7091583140596436%,80408576,-16384
565,ModuleSystem,System uptime,1,30973,30973,Passed,,0.709188943584671%,80388096,-20480
566,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7092570933001197%,80457728,69632
567,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.7093000739715083%,80424960,-32768
568,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.7093384576881356%,80535552,110592
569,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7094089617083577%,80351232,-184320
570,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.7094617093873379%,80277504,-73728
571,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.7095248577567714%,80494592,217088
572,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.709578639173003%,80351232,-143360
573,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.7096081146125699%,80404480,53248
574,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.709815995355445%,80642048,237568
575,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.7099194117067609%,80650240,8192
576,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.7100070248073465%,80539648,-110592
577,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.7101021041145517%,80637952,98304
578,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.71017483301834%,80457728,-180224
579,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.7102861097615931%,80601088,143360
580,ModuleMobile,Mobile data received today (SIM1),185,26077196,417204236,Failed,,0.7103169607465265%,80601088,0
581,ModuleMobile,Mobile data sent today (SIM1),187,47304908,47304908,Passed,,0.7103714244167114%,80556032,-45056
582,ModuleMobile,Mobile data received this week (SIM1),189,1380623214,1380623214,Passed,,0.7104180168502894%,80531456,-24576
583,ModuleMobile,Mobile data sent this week (SIM1),191,56937883,113855899,Failed,,0.7104798902726528%,80527360,-4096
584,ModuleMobile,Mobile data received this month (SIM1),193,5275173,1350434853,Failed,,0.7105271152354486%,80531456,4096
585,ModuleMobile,Mobile data sent this month (SIM1),195,6712640,107351360,Failed,,0.7105574471908072%,80556032,24576
586,ModuleMobile,Mobile data received last 24h (SIM1),197,427673028,427673028,Passed,,0.7106189740774704%,80437248,-118784
587,ModuleMobile,Mobile data sent last 24h (SIM1),199,49978007,49978007,Passed,,0.7106661983222518%,80523264,86016
588,ModuleMobile,Active SIM card,205,1,1,Passed,,0.7107040547986831%,80478208,-45056
589,ModuleMobile,Mobile data received last week (SIM1),292,1391312061,1391312061,Passed,,0.710749493713414%,80375808,-102400
590,ModuleMobile,Mobile data sent last week (SIM1),294,60554171,121076667,Failed,,0.7108122280279461%,80293888,-81920
591,ModuleMobile,Mobile data received last month (SIM1),296,1394142043,1394142043,Passed,,0.710858299566941%,80113664,-180224
592,ModuleMobile,Mobile data sent last month (SIM1),298,123249443,123249443,Passed,,0.7108889177638744%,80285696,172032
593,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.7109193054459562%,80338944,53248
594,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.7109906576760805%,80490496,151552
595,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.7110364976701367%,80363520,-126976
596,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.711075331018729%,80457728,94208
597,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.7111371990038751%,80371712,-86016
598,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.711183671670701%,80429056,57344
599,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.7112296255300965%,80478208,49152
600,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.7112839677666183%,80502784,24576
601,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.7113215898427616%,80519168,16384
602,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.7113688104262939%,80338944,-180224
603,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.7114143019686159%,80236544,-102400
604,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.711453075753854%,80224256,-12288
605,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.7115228104555671%,80367616,143360
606,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.7115442876375666%,80408576,40960
607,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7115983392825598%,80408576,0
608,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7116365932459678%,80404480,-4096
609,ModuleGPS,GPS speed,179,0,0,Passed,,0.7116824285043011%,80465920,61440
610,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7117130427964247%,80547840,81920
611,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7117673237163058%,80523264,-24576
612,ModuleSystem,System uptime,1,30981,30981,Passed,,0.7117985411515759%,80498688,-24576
613,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7118661366044221%,80498688,0
614,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.711926899777171%,80486400,-12288
615,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.7119811194594927%,80572416,86016
616,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7120356271339667%,80437248,-135168
617,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.7120889809102304%,80351232,-86016
618,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.712126999802043%,80412672,61440
619,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.7121817948397058%,80633856,221184
620,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.7122514622275089%,80465920,-167936
621,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.7124668867279471%,80547840,81920
622,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.7125540976173572%,80457728,-90112
623,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.7126175273425628%,80461824,4096
624,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.7127128330264298%,80498688,36864
625,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.712785570415142%,80445440,-53248
626,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.7128652505038802%,80556032,110592
627,ModuleMobile,Mobile data received today (SIM1),185,52158024,417209928,Failed,,0.7129038982900071%,80527360,-28672
628,ModuleMobile,Mobile data sent today (SIM1),187,47306323,47306323,Passed,,0.7129503562079087%,80662528,135168
629,ModuleMobile,Mobile data received this week (SIM1),189,1380628906,1380628906,Passed,,0.7130054325804713%,80576512,-86016
630,ModuleMobile,Mobile data sent this week (SIM1),191,56939298,113857314,Failed,,0.7130514856994119%,80683008,106496
631,ModuleMobile,Mobile data received this month (SIM1),193,168810081,1350440545,Failed,,0.713122701713842%,80613376,-69632
632,ModuleMobile,Mobile data sent this month (SIM1),195,13423303,107352775,Failed,,0.7131530760744909%,80617472,4096
633,ModuleMobile,Mobile data received last 24h (SIM1),197,427678720,427678720,Passed,,0.7132002834951079%,80646144,28672
634,ModuleMobile,Mobile data sent last 24h (SIM1),199,49979422,49979422,Passed,,0.7132705166104869%,80617472,-28672
635,ModuleMobile,Active SIM card,205,1,1,Passed,,0.713292618106165%,80556032,-61440
636,ModuleMobile,Mobile data received last week (SIM1),292,1391317753,1391317753,Passed,,0.713345901654483%,80596992,40960
637,ModuleMobile,Mobile data sent last week (SIM1),294,121078082,121078082,Passed,,0.7134091901564998%,80629760,32768
638,ModuleMobile,Mobile data received last month (SIM1),296,10892183,1394147735,Failed,,0.7134633972908699%,80670720,40960
639,ModuleMobile,Mobile data sent last month (SIM1),298,123250858,123250858,Passed,,0.713501117588955%,80510976,-159744
640,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.7135475719977968%,80642048,131072
641,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.7136329014433063%,80543744,-98304
642,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.7136800486568728%,80560128,16384
643,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.7137104203405853%,80556032,-4096
644,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.7137654923936365%,80650240,94208
645,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.713834969304683%,80502784,-147456
646,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.7138896359826896%,80424960,-77824
647,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.7139263707094723%,80494592,69632
648,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.7139725334253777%,80478208,-16384
649,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.7140197366726775%,80539648,61440
650,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.7140575690491091%,80523264,-16384
651,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.7140966734175302%,80551936,28672
652,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.7141416205280304%,80523264,-28672
653,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.7142039206832096%,80547840,24576
654,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7142430243554987%,80564224,16384
655,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.714296357795563%,80498688,-65536
656,ModuleGPS,GPS speed,179,0,0,Passed,,0.7143833566348401%,80490496,-8192
657,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7144285328924194%,80314368,-176128
658,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7144596530403668%,80412672,98304
659,ModuleSystem,System uptime,1,30989,30989,Passed,,0.7144833624495583%,80273408,-139264
660,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7145510363577356%,80183296,-90112
661,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.7146199245247065%,80334848,151552
662,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.714666601883962%,80326656,-8192
663,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7147117742165143%,80334848,8192
664,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.7147651596380644%,80265216,-69632
665,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.7148111993269146%,80228352,-36864
666,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.7148486200064363%,80302080,73728
667,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.7148874875943512%,80334848,32768
668,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.7151017727051512%,80384000,49152
669,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.7151659639302754%,80318464,-65536
670,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.7152618479591033%,80302080,-16384
671,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.7153664638741009%,80261120,-40960
672,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.7154466120293579%,80371712,110592
673,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.7155576399075381%,80334848,-36864
674,ModuleMobile,Mobile data received today (SIM1),185,104309395,417211027,Failed,,0.7156047734406701%,80543744,208896
675,ModuleMobile,Mobile data sent today (SIM1),187,47307532,47307532,Passed,,0.715635133366932%,80433152,-110592
676,ModuleMobile,Mobile data received this week (SIM1),189,1380630005,1380630005,Passed,,0.715689841932865%,80502784,69632
677,ModuleMobile,Mobile data sent this week (SIM1),191,56940507,113858523,Failed,,0.7157359316910861%,80465920,-36864
678,ModuleMobile,Mobile data received this month (SIM1),193,168811180,1350441644,Failed,,0.7157573827079822%,80601088,135168
679,ModuleMobile,Mobile data sent this month (SIM1),195,13424512,107353984,Failed,,0.7157957807205406%,80551936,-49152
680,ModuleMobile,Mobile data received last 24h (SIM1),197,427679819,427679819,Passed,,0.7158490970573861%,80408576,-143360
681,ModuleMobile,Mobile data sent last 24h (SIM1),199,49980631,49980631,Passed,,0.7158881900795833%,80412672,4096
682,ModuleMobile,Active SIM card,205,1,1,Passed,,0.7159414476602732%,80379904,-32768
683,ModuleMobile,Mobile data received last week (SIM1),292,1391318852,1391318852,Passed,,0.71599667579334%,80531456,151552
684,ModuleMobile,Mobile data sent last week (SIM1),294,121079291,121079291,Passed,,0.7160503963065334%,80416768,-114688
685,ModuleMobile,Mobile data received last month (SIM1),296,43568610,1394148834,Failed,,0.7161049281077414%,80347136,-69632
686,ModuleMobile,Mobile data sent last month (SIM1),298,123252067,123252067,Passed,,0.7161430342865982%,80404480,57344
687,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.7161722317582719%,80441344,36864
688,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.7162268785875558%,80629760,188416
689,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.7162888097726472%,80502784,-126976
690,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.7163427019110769%,80564224,61440
691,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.7163895991575076%,80601088,36864
692,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.7164355100762188%,80482304,-118784
693,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.7164905033067659%,80658432,176128
694,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.7165278530073094%,80539648,-118784
695,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.7165666527866876%,80543744,4096
696,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.7166365035347622%,80621568,77824
697,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.7166673224734965%,80654336,32768
698,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.7167208055733343%,80601088,-53248
699,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.7167738819712666%,80629760,28672
700,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.7168199642500817%,80670720,40960
701,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7168670909160513%,80723968,53248
702,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7169291329020222%,80695296,-28672
703,ModuleGPS,GPS speed,179,0,0,Passed,,0.7169756205457678%,80678912,-16384
704,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7170137214835393%,80683008,4096
705,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7170850195611367%,80691200,8192
706,ModuleSystem,System uptime,1,30997,30997,Passed,,0.7171075284025274%,80506880,-184320
707,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7171982918198538%,80666624,159744
708,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.7172666826962382%,80429056,-237568
709,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.7173207977128615%,80609280,180224
710,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7173505091376042%,80609280,0
711,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.717388606381919%,80543744,-65536
712,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.717426180651759%,80613376,69632
713,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.717464335447282%,80510976,-102400
714,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.7175176936587757%,80502784,-8192
715,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.717723839606399%,80916480,413696
716,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.7178113965329525%,80838656,-77824
717,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.7179403570443221%,80658432,-180224
718,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.7180276763528615%,80756736,98304
719,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.7181159233752843%,80691200,-65536
720,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.718195201249594%,80711680,20480
721,ModuleMobile,Mobile data received today (SIM1),185,208619302,417220390,Failed,,0.7182332919712597%,80674816,-36864
722,ModuleMobile,Mobile data sent today (SIM1),187,47310054,47310054,Passed,,0.7182869325349839%,80576512,-98304
723,ModuleMobile,Mobile data received this week (SIM1),189,1380639368,1380639368,Passed,,0.7183257204303684%,80457728,-118784
724,ModuleMobile,Mobile data sent this week (SIM1),191,56943029,113861045,Failed,,0.7183631706930149%,80506880,49152
725,ModuleMobile,Mobile data received this month (SIM1),193,337624895,1350451007,Failed,,0.7184102855306462%,80605184,98304
726,ModuleMobile,Mobile data sent this month (SIM1),195,26845530,107356506,Failed,,0.7184564115046643%,80531456,-73728
727,ModuleMobile,Mobile data received last 24h (SIM1),197,13366494,427689182,Failed,,0.7184871619797528%,80539648,8192
728,ModuleMobile,Mobile data sent last 24h (SIM1),199,49983153,49983153,Passed,,0.7185491859901694%,80531456,-8192
729,ModuleMobile,Active SIM card,205,1,1,Passed,,0.7185950202159952%,80510976,-20480
730,ModuleMobile,Mobile data received last week (SIM1),292,1391328215,1391328215,Passed,,0.7186331084915065%,80433152,-77824
731,ModuleMobile,Mobile data sent last week (SIM1),294,121081813,121081813,Passed,,0.7186721272926522%,80560128,126976
732,ModuleMobile,Mobile data received last month (SIM1),296,348547701,1394158197,Failed,,0.7187337425466178%,80605184,45056
733,ModuleMobile,Mobile data sent last month (SIM1),298,123254589,123254589,Passed,,0.7187647826949917%,80691200,86016
734,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.7188026954149995%,80801792,110592
735,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.7188495169922482%,80760832,-40960
736,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.7188954072869125%,80830464,69632
737,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.718942402934597%,80748544,-81920
738,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.7189881762161732%,80719872,-28672
739,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.7190255055336991%,80760832,40960
740,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.7190645806360529%,80809984,49152
741,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.7191107022202048%,80855040,45056
742,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.7191490202134942%,80711680,-143360
743,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.719195199429512%,80728064,16384
744,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.719225073350338%,80740352,12288
745,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.7192557039017111%,80777216,36864
746,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.7193011836748253%,80715776,-61440
747,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.7193315227148389%,80752640,36864
748,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7193866099404755%,80781312,28672
749,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.7194324963521681%,80801792,20480
750,ModuleGPS,GPS speed,179,0,0,Passed,,0.7194716859383998%,80822272,20480
751,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.7195179794506679%,80789504,-32768
752,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.7195484921841855%,80748544,-40960
753,ModuleSystem,System uptime,1,31005,31005,Passed,,0.7195709639874592%,80785408,36864
754,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-73,-73,Passed,,0.7196460190456833%,80818176,32768
755,ModuleSystem,System temperature (in 0.1 °C),5,420,420,Passed,,0.7196909699422216%,80736256,-81920
756,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.7197372019538406%,80842752,106496
757,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.7197759225884948%,80846848,4096
