Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
17567,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.752%,83021824,-61440
17568,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.752%,82915328,-106496
17569,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.752%,82915328,0
17570,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.752%,82829312,-86016
17571,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.753%,82800640,-28672
17572,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.753%,82890752,90112
17573,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.753%,82948096,57344
17574,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.753%,82796544,-151552
17575,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.753%,82862080,65536
17576,ModuleGPS,GPS speed,179,0,0,Passed,,8.753%,82751488,-110592
17577,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.754%,82927616,176128
17578,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.754%,83005440,77824
17579,ModuleSystem,System uptime,1,4689,4689,Passed,,8.752%,82825216,-180224
17580,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.752%,83013632,188416
17581,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.752%,83025920,12288
17582,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.752%,82944000,-81920
17583,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.752%,82952192,8192
17584,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.752%,83017728,65536
17585,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.752%,83042304,24576
17586,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.753%,82984960,-57344
17587,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.753%,83009536,24576
17588,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.753%,83030016,20480
17589,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.753%,83001344,-28672
17590,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.753%,82968576,-32768
17591,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.753%,82903040,-65536
17592,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.752%,82894848,-8192
17593,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.752%,82984960,90112
17594,ModuleMobile,Mobile data received today (SIM1),185,827872045,1655722797,Failed,,8.752%,82948096,-36864
17595,ModuleMobile,Mobile data sent today (SIM1),187,27496734,27496734,Passed,,8.753%,83050496,102400
17596,ModuleMobile,Mobile data received this week (SIM1),189,827872045,1655722797,Failed,,8.753%,82845696,-204800
17597,ModuleMobile,Mobile data sent this week (SIM1),191,27497639,27497639,Passed,,8.753%,82849792,4096
17598,ModuleMobile,Mobile data received this month (SIM1),193,827873014,1655723766,Failed,,8.753%,82808832,-40960
17599,ModuleMobile,Mobile data sent this month (SIM1),195,27497639,27497639,Passed,,8.753%,82907136,98304
17600,ModuleMobile,Mobile data received last 24h (SIM1),197,827873014,1655723766,Failed,,8.753%,82776064,-131072
17601,ModuleMobile,Mobile data sent last 24h (SIM1),199,27497639,27497639,Passed,,8.754%,83013632,237568
17602,ModuleMobile,Active SIM card,205,1,1,Passed,,8.754%,82960384,-53248
17603,ModuleMobile,Mobile data received last week (SIM1),292,827873014,1655723766,Failed,,8.754%,82984960,24576
17604,ModuleMobile,Mobile data sent last week (SIM1),294,27497639,27497639,Passed,,8.754%,82993152,8192
17605,ModuleMobile,Mobile data received last month (SIM1),296,827873014,1655723766,Failed,,8.754%,83009536,16384
17606,ModuleMobile,Mobile data sent last month (SIM1),298,27497639,27497639,Passed,,8.754%,83013632,4096
17607,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.755%,83140608,126976
17608,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.755%,82812928,-327680
17609,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,8.755%,83005440,192512
17610,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,8.755%,82956288,-49152
17611,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,8.755%,82927616,-28672
17612,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,8.755%,82862080,-65536
17613,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,8.755%,82866176,4096
17614,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.755%,82751488,-114688
17615,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.755%,82747392,-4096
17616,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.756%,82755584,8192
17617,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.756%,82755584,0
17618,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.756%,82694144,-61440
17619,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.756%,82644992,-49152
17620,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.757%,82743296,98304
17621,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.757%,82583552,-159744
17622,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.757%,82657280,73728
17623,ModuleGPS,GPS speed,179,0,0,Passed,,8.757%,82870272,212992
17624,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.757%,82763776,-106496
17625,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.757%,82857984,94208
17626,ModuleSystem,System uptime,1,4697,4697,Passed,,8.756%,82935808,77824
17627,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.756%,82907136,-28672
17628,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.756%,83120128,212992
17629,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.756%,83001344,-118784
17630,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.756%,82931712,-69632
17631,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.756%,83062784,131072
17632,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.756%,82903040,-159744
17633,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.756%,82939904,36864
17634,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.756%,82808832,-131072
17635,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.757%,83021824,212992
17636,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.757%,82829312,-192512
17637,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.757%,82894848,65536
17638,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.757%,82853888,-40960
17639,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.757%,82767872,-86016
17640,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.757%,82792448,24576
17641,ModuleMobile,Mobile data received today (SIM1),185,827873014,1655723766,Failed,,8.757%,82800640,8192
17642,ModuleMobile,Mobile data sent today (SIM1),187,27497639,27497639,Passed,,8.757%,82833408,32768
17643,ModuleMobile,Mobile data received this week (SIM1),189,827873014,1655723766,Failed,,8.757%,82952192,118784
17644,ModuleMobile,Mobile data sent this week (SIM1),191,27497639,27497639,Passed,,8.757%,82989056,36864
17645,ModuleMobile,Mobile data received this month (SIM1),193,827873014,1655723766,Failed,,8.758%,82771968,-217088
17646,ModuleMobile,Mobile data sent this month (SIM1),195,27497639,27497639,Passed,,8.758%,82944000,172032
17647,ModuleMobile,Mobile data received last 24h (SIM1),197,827873014,1655723766,Failed,,8.758%,82849792,-94208
17648,ModuleMobile,Mobile data sent last 24h (SIM1),199,27497639,27497639,Passed,,8.758%,82841600,-8192
17649,ModuleMobile,Active SIM card,205,1,1,Passed,,8.758%,82853888,12288
17650,ModuleMobile,Mobile data received last week (SIM1),292,827873014,1655723766,Failed,,8.758%,82849792,-4096
17651,ModuleMobile,Mobile data sent last week (SIM1),294,27497639,27497639,Passed,,8.759%,82751488,-98304
17652,ModuleMobile,Mobile data received last month (SIM1),296,827873014,1655723766,Failed,,8.759%,82780160,28672
17653,ModuleMobile,Mobile data sent last month (SIM1),298,27497639,27497639,Passed,,8.759%,82751488,-28672
17654,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.759%,82792448,40960
17655,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.759%,82862080,69632
17656,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,8.759%,82796544,-65536
17657,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,8.76%,82784256,-12288
17658,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,8.76%,82894848,110592
17659,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,8.76%,82833408,-61440
17660,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,8.76%,82968576,135168
17661,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.76%,82800640,-167936
17662,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.76%,82829312,28672
17663,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.76%,82849792,20480
17664,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.761%,82898944,49152
17665,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.761%,82890752,-8192
17666,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.761%,82944000,53248
17667,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.761%,82997248,53248
17668,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.761%,82857984,-139264
17669,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.761%,82817024,-40960
17670,ModuleGPS,GPS speed,179,0,0,Passed,,8.762%,82898944,81920
17671,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.762%,82882560,-16384
17672,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.762%,82821120,-61440
17673,ModuleSystem,System uptime,1,4704,4704,Passed,,8.76%,82886656,65536
17674,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.76%,82870272,-16384
17675,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.76%,82853888,-16384
17676,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.76%,82989056,135168
17677,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.76%,82898944,-90112
17678,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.761%,82870272,-28672
17679,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.761%,82759680,-110592
17680,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.761%,82833408,73728
17681,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.761%,82952192,118784
17682,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.762%,82976768,24576
17683,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.762%,83046400,69632
17684,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.761%,82821120,-225280
17685,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.762%,82845696,24576
17686,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.762%,82903040,57344
17687,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.761%,82898944,-4096
17688,ModuleMobile,Mobile data received today (SIM1),185,827873643,1655724395,Failed,,8.762%,82878464,-20480
17689,ModuleMobile,Mobile data sent today (SIM1),187,27498194,27498194,Passed,,8.762%,82837504,-40960
17690,ModuleMobile,Mobile data received this week (SIM1),189,827873643,1655724395,Failed,,8.762%,82866176,28672
17691,ModuleMobile,Mobile data sent this week (SIM1),191,27498194,27498194,Passed,,8.762%,82862080,-4096
17692,ModuleMobile,Mobile data received this month (SIM1),193,827873643,1655724395,Failed,,8.762%,82739200,-122880
17693,ModuleMobile,Mobile data sent this month (SIM1),195,27498194,27498194,Passed,,8.762%,82788352,49152
17694,ModuleMobile,Mobile data received last 24h (SIM1),197,827873643,1655724395,Failed,,8.762%,82735104,-53248
17695,ModuleMobile,Mobile data sent last 24h (SIM1),199,27498194,27498194,Passed,,8.762%,82800640,65536
17696,ModuleMobile,Active SIM card,205,1,1,Passed,,8.762%,82800640,0
17697,ModuleMobile,Mobile data received last week (SIM1),292,827873643,1655724395,Failed,,8.763%,82812928,12288
17698,ModuleMobile,Mobile data sent last week (SIM1),294,27498194,27498194,Passed,,8.763%,82792448,-20480
17699,ModuleMobile,Mobile data received last month (SIM1),296,827873643,1655724395,Failed,,8.763%,82903040,110592
17700,ModuleMobile,Mobile data sent last month (SIM1),298,27498194,27498194,Passed,,8.763%,82993152,90112
17701,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.763%,82927616,-65536
17702,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.763%,82989056,61440
17703,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,8.764%,82817024,-172032
17704,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,8.764%,82837504,20480
17705,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,8.764%,82857984,20480
17706,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,8.764%,83013632,155648
17707,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,8.764%,82948096,-65536
17708,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.764%,82735104,-212992
17709,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.765%,82812928,77824
17710,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.765%,82878464,65536
17711,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.765%,82997248,118784
17712,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.765%,82837504,-159744
17713,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.765%,82849792,12288
17714,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.765%,82894848,45056
17715,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.765%,82853888,-40960
17716,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.766%,82808832,-45056
17717,ModuleGPS,GPS speed,179,0,0,Passed,,8.766%,82804736,-4096
17718,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.766%,82911232,106496
17719,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.766%,82923520,12288
17720,ModuleSystem,System uptime,1,4712,4712,Passed,,8.764%,82862080,-61440
17721,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.764%,82903040,40960
17722,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.764%,82997248,94208
17723,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.764%,83021824,24576
17724,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.765%,83054592,32768
17725,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.765%,82935808,-118784
17726,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.765%,82890752,-45056
17727,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.765%,82788352,-102400
17728,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.765%,82857984,69632
17729,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.766%,82849792,-8192
17730,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.766%,82890752,40960
17731,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.766%,82718720,-172032
17732,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.766%,82710528,-8192
17733,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.766%,82903040,192512
17734,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.766%,82751488,-151552
17735,ModuleMobile,Mobile data received today (SIM1),185,827874192,1655724944,Failed,,8.766%,82989056,237568
17736,ModuleMobile,Mobile data sent today (SIM1),187,27498709,27498709,Passed,,8.766%,83021824,32768
17737,ModuleMobile,Mobile data received this week (SIM1),189,827874192,1655724944,Failed,,8.766%,82874368,-147456
17738,ModuleMobile,Mobile data sent this week (SIM1),191,27498709,27498709,Passed,,8.766%,82935808,61440
17739,ModuleMobile,Mobile data received this month (SIM1),193,827874192,1655724944,Failed,,8.766%,82841600,-94208
17740,ModuleMobile,Mobile data sent this month (SIM1),195,27498709,27498709,Passed,,8.767%,82907136,65536
17741,ModuleMobile,Mobile data received last 24h (SIM1),197,827874192,1655724944,Failed,,8.767%,82878464,-28672
17742,ModuleMobile,Mobile data sent last 24h (SIM1),199,27498709,27498709,Passed,,8.767%,82911232,32768
17743,ModuleMobile,Active SIM card,205,1,1,Passed,,8.767%,82976768,65536
17744,ModuleMobile,Mobile data received last week (SIM1),292,827874192,1655724944,Failed,,8.767%,82927616,-49152
17745,ModuleMobile,Mobile data sent last week (SIM1),294,27498709,27498709,Passed,,8.767%,82993152,65536
17746,ModuleMobile,Mobile data received last month (SIM1),296,827874192,1655724944,Failed,,8.767%,83030016,36864
17747,ModuleMobile,Mobile data sent last month (SIM1),298,27498709,27498709,Passed,,8.767%,82993152,-36864
17748,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.767%,82939904,-53248
17749,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.768%,82935808,-4096
17750,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,8.768%,82878464,-57344
17751,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,8.768%,82882560,4096
17752,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,8.768%,82784256,-98304
17753,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,8.768%,82714624,-69632
17754,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,8.768%,82792448,77824
17755,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.768%,82776064,-16384
17756,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.769%,82767872,-8192
17757,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.769%,82685952,-81920
17758,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.769%,82776064,90112
17759,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.769%,82657280,-118784
17760,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.769%,82620416,-36864
17761,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.769%,82771968,151552
17762,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.77%,82821120,49152
17763,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.77%,82755584,-65536
17764,ModuleGPS,GPS speed,179,0,0,Passed,,8.77%,82771968,16384
17765,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.77%,82993152,221184
17766,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.77%,82739200,-253952
17767,ModuleSystem,System uptime,1,4720,4720,Passed,,8.768%,82710528,-28672
17768,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.768%,82739200,28672
17769,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.768%,82780160,40960
17770,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.769%,82817024,36864
17771,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.769%,82665472,-151552
17772,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.769%,82677760,12288
17773,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.769%,82665472,-12288
17774,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.769%,82690048,24576
17775,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.77%,82669568,-20480
17776,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.77%,82726912,57344
17777,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.77%,82665472,-61440
17778,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.77%,82743296,77824
17779,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.77%,82767872,24576
17780,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.77%,82722816,-45056
17781,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.77%,82841600,118784
17782,ModuleMobile,Mobile data received today (SIM1),185,827875330,1655726082,Failed,,8.77%,82714624,-126976
17783,ModuleMobile,Mobile data sent today (SIM1),187,27499699,27499699,Passed,,8.77%,82706432,-8192
17784,ModuleMobile,Mobile data received this week (SIM1),189,827875330,1655726082,Failed,,8.77%,82735104,28672
17785,ModuleMobile,Mobile data sent this week (SIM1),191,27499699,27499699,Passed,,8.77%,82747392,12288
17786,ModuleMobile,Mobile data received this month (SIM1),193,827875330,1655726082,Failed,,8.77%,82673664,-73728
17787,ModuleMobile,Mobile data sent this month (SIM1),195,27499699,27499699,Passed,,8.771%,82710528,36864
17788,ModuleMobile,Mobile data received last 24h (SIM1),197,827875330,1655726082,Failed,,8.771%,82673664,-36864
17789,ModuleMobile,Mobile data sent last 24h (SIM1),199,27499699,27499699,Passed,,8.771%,82698240,24576
17790,ModuleMobile,Active SIM card,205,1,1,Passed,,8.771%,82669568,-28672
17791,ModuleMobile,Mobile data received last week (SIM1),292,827875330,1655726082,Failed,,8.771%,82857984,188416
17792,ModuleMobile,Mobile data sent last week (SIM1),294,27499699,27499699,Passed,,8.771%,82706432,-151552
17793,ModuleMobile,Mobile data received last month (SIM1),296,827875330,1655726082,Failed,,8.772%,82739200,32768
17794,ModuleMobile,Mobile data sent last month (SIM1),298,27499699,27499699,Passed,,8.772%,82739200,0
17795,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.772%,82812928,73728
17796,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.772%,82669568,-143360
17797,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,8.772%,82751488,81920
17798,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,8.772%,82812928,61440
17799,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,8.772%,82673664,-139264
17800,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,8.773%,82804736,131072
17801,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,8.773%,82710528,-94208
17802,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,8.773%,82649088,-61440
17803,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,8.773%,82731008,81920
17804,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,8.773%,82759680,28672
17805,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,8.773%,82657280,-102400
17806,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,8.774%,82759680,102400
17807,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,8.774%,82665472,-94208
17808,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,8.774%,82771968,106496
17809,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.774%,82743296,-28672
17810,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,8.774%,82681856,-61440
17811,ModuleGPS,GPS speed,179,0,0,Passed,,8.774%,82604032,-77824
17812,ModuleGPS,GPS satellite count,181,0,0,Passed,,8.775%,82636800,32768
17813,ModuleGPS,GPS accuracy,183,0,0,Passed,,8.775%,82665472,28672
17814,ModuleSystem,System uptime,1,4727,4727,Passed,,8.773%,82587648,-77824
17815,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,8.773%,82481152,-106496
17816,ModuleSystem,System temperature (in 0.1 °C),5,400,400,Passed,,8.773%,82808832,327680
17817,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,8.773%,82849792,40960
17818,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,8.773%,82931712,81920
17819,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,8.774%,82874368,-57344
17820,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,8.774%,82903040,28672
17821,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,8.774%,82808832,-94208
17822,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,8.774%,82825216,16384
17823,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,8.774%,82821120,-4096
17824,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,8.774%,82690048,-131072
17825,ModuleMobile,GSM operator name,23,bite,bite,Passed,,8.774%,82759680,69632
17826,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,8.774%,82726912,-32768
17827,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,8.774%,82743296,16384
17828,ModuleMobile,Network type,119,lte,lte-a,Failed,,8.774%,82731008,-12288
17829,ModuleMobile,Mobile data received today (SIM1),185,827875330,1655726082,Failed,,8.774%,82829312,98304
17830,ModuleMobile,Mobile data sent today (SIM1),187,27499699,27499699,Passed,,8.774%,82812928,-16384
17831,ModuleMobile,Mobile data received this week (SIM1),189,827875330,1655726082,Failed,,8.775%,82804736,-8192
17832,ModuleMobile,Mobile data sent this week (SIM1),191,27499699,27499699,Passed,,8.775%,82776064,-28672
17833,ModuleMobile,Mobile data received this month (SIM1),193,827875330,1655726082,Failed,,8.775%,82829312,53248
17834,ModuleMobile,Mobile data sent this month (SIM1),195,27499699,27499699,Passed,,8.775%,82857984,28672
17835,ModuleMobile,Mobile data received last 24h (SIM1),197,827875330,1655726082,Failed,,8.775%,82788352,-69632
17836,ModuleMobile,Mobile data sent last 24h (SIM1),199,27499699,27499699,Passed,,8.776%,82866176,77824
17837,ModuleMobile,Active SIM card,205,1,1,Passed,,8.776%,82804736,-61440
17838,ModuleMobile,Mobile data received last week (SIM1),292,827875330,1655726082,Failed,,8.776%,82870272,65536
17839,ModuleMobile,Mobile data sent last week (SIM1),294,27499699,27499699,Passed,,8.776%,82812928,-57344
17840,ModuleMobile,Mobile data received last month (SIM1),296,827875330,1655726082,Failed,,8.776%,82800640,-12288
17841,ModuleMobile,Mobile data sent last month (SIM1),298,27499699,27499699,Passed,,8.776%,82898944,98304
17842,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,8.777%,82931712,32768
17843,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,8.777%,82944000,12288
